1	1.000000E+09
2	9.549926E+08
3	9.120108E+08
4	8.709636E+08
5	8.317638E+08
6	7.943282E+08
7	7.585776E+08
8	7.244360E+08
9	6.918310E+08
10	6.606934E+08
11	6.309573E+08
12	6.025596E+08
13	5.754399E+08
14	5.495409E+08
15	5.248075E+08
16	5.011872E+08
17	4.786301E+08
18	4.570882E+08
19	4.365158E+08
20	4.168694E+08
21	3.981072E+08
22	3.801894E+08
23	3.630781E+08
24	3.467369E+08
25	3.311311E+08
26	3.162278E+08
27	3.019952E+08
28	2.884032E+08
29	2.754229E+08
30	2.630268E+08
31	2.511886E+08
32	2.398833E+08
33	2.290868E+08
34	2.187762E+08
35	2.089296E+08
36	1.995262E+08
37	1.905461E+08
38	1.819701E+08
39	1.737801E+08
40	1.659587E+08
41	1.584893E+08
42	1.513561E+08
43	1.445440E+08
44	1.380384E+08
45	1.318257E+08
46	1.258925E+08
47	1.202264E+08
48	1.148154E+08
49	1.096478E+08
50	1.047129E+08
51	1.000000E+08
52	9.549926E+07
53	9.120108E+07
54	8.709636E+07
55	8.317638E+07
56	7.943282E+07
57	7.585776E+07
58	7.244360E+07
59	6.918310E+07
60	6.606934E+07
61	6.309573E+07
62	6.025596E+07
63	5.754399E+07
64	5.495409E+07
65	5.248075E+07
66	5.011872E+07
67	4.786301E+07
68	4.570882E+07
69	4.365158E+07
70	4.168694E+07
71	3.981072E+07
72	3.801894E+07
73	3.630781E+07
74	3.467369E+07
75	3.311311E+07
76	3.162278E+07
77	3.019952E+07
78	3.000000E+07
79	2.980000E+07
80	2.960000E+07
81	2.940000E+07
82	2.920000E+07
83	2.900000E+07
84	2.880000E+07
85	2.860000E+07
86	2.840000E+07
87	2.820000E+07
88	2.800000E+07
89	2.780000E+07
90	2.760000E+07
91	2.740000E+07
92	2.720000E+07
93	2.700000E+07
94	2.680000E+07
95	2.660000E+07
96	2.640000E+07
97	2.620000E+07
98	2.600000E+07
99	2.580000E+07
100	2.560000E+07
101	2.540000E+07
102	2.520000E+07
103	2.500000E+07
104	2.480000E+07
105	2.460000E+07
106	2.440000E+07
107	2.420000E+07
108	2.400000E+07
109	2.380000E+07
110	2.360000E+07
111	2.340000E+07
112	2.320000E+07
113	2.300000E+07
114	2.280000E+07
115	2.260000E+07
116	2.240000E+07
117	2.220000E+07
118	2.200000E+07
119	2.180000E+07
120	2.160000E+07
121	2.140000E+07
122	2.120000E+07
123	2.100000E+07
124	2.080000E+07
125	2.060000E+07
126	2.040000E+07
127	2.020000E+07
128	2.000000E+07
129	1.980000E+07
130	1.960000E+07
131	1.940000E+07
132	1.920000E+07
133	1.900000E+07
134	1.880000E+07
135	1.860000E+07
136	1.840000E+07
137	1.820000E+07
138	1.800000E+07
139	1.780000E+07
140	1.760000E+07
141	1.740000E+07
142	1.720000E+07
143	1.700000E+07
144	1.680000E+07
145	1.660000E+07
146	1.640000E+07
147	1.620000E+07
148	1.600000E+07
149	1.580000E+07
150	1.560000E+07
151	1.540000E+07
152	1.520000E+07
153	1.500000E+07
154	1.480000E+07
155	1.460000E+07
156	1.440000E+07
157	1.420000E+07
158	1.400000E+07
159	1.380000E+07
160	1.360000E+07
161	1.340000E+07
162	1.320000E+07
163	1.300000E+07
164	1.280000E+07
165	1.260000E+07
166	1.240000E+07
167	1.220000E+07
168	1.200000E+07
169	1.180000E+07
170	1.160000E+07
171	1.140000E+07
172	1.120000E+07
173	1.100000E+07
174	1.080000E+07
175	1.060000E+07
176	1.040000E+07
177	1.020000E+07
178	1.000000E+07
179	9.800000E+06
180	9.600000E+06
181	9.400000E+06
182	9.200000E+06
183	9.000000E+06
184	8.800000E+06
185	8.600000E+06
186	8.400000E+06
187	8.200000E+06
188	8.000000E+06
189	7.800000E+06
190	7.600000E+06
191	7.400000E+06
192	7.200000E+06
193	7.000000E+06
194	6.800000E+06
195	6.600000E+06
196	6.400000E+06
197	6.200000E+06
198	6.000000E+06
199	5.800000E+06
200	5.600000E+06
201	5.400000E+06
202	5.200000E+06
203	5.000000E+06
204	4.786301E+06
205	4.570882E+06
206	4.365158E+06
207	4.168694E+06
208	3.981072E+06
209	3.801894E+06
210	3.630781E+06
211	3.467369E+06
212	3.311311E+06
213	3.162278E+06
214	3.019952E+06
215	2.884032E+06
216	2.754229E+06
217	2.630268E+06
218	2.511886E+06
219	2.398833E+06
220	2.290868E+06
221	2.187762E+06
222	2.089296E+06
223	1.995262E+06
224	1.905461E+06
225	1.819701E+06
226	1.737801E+06
227	1.659587E+06
228	1.584893E+06
229	1.513561E+06
230	1.445440E+06
231	1.380384E+06
232	1.318257E+06
233	1.258925E+06
234	1.202264E+06
235	1.148154E+06
236	1.096478E+06
237	1.047129E+06
238	1.000000E+06
239	9.549926E+05
240	9.120108E+05
241	8.709636E+05
242	8.317638E+05
243	7.943282E+05
244	7.585776E+05
245	7.244360E+05
246	6.918310E+05
247	6.606934E+05
248	6.309573E+05
249	6.025596E+05
250	5.754399E+05
251	5.495409E+05
252	5.248075E+05
253	5.011872E+05
254	4.786301E+05
255	4.570882E+05
256	4.365158E+05
257	4.168694E+05
258	3.981072E+05
259	3.801894E+05
260	3.630781E+05
261	3.467369E+05
262	3.311311E+05
263	3.162278E+05
264	3.019952E+05
265	2.884032E+05
266	2.754229E+05
267	2.630268E+05
268	2.511886E+05
269	2.398833E+05
270	2.290868E+05
271	2.187762E+05
272	2.089296E+05
273	1.995262E+05
274	1.905461E+05
275	1.819701E+05
276	1.737801E+05
277	1.659587E+05
278	1.584893E+05
279	1.513561E+05
280	1.445440E+05
281	1.380384E+05
282	1.318257E+05
283	1.258925E+05
284	1.202264E+05
285	1.148154E+05
286	1.096478E+05
287	1.047129E+05
288	1.000000E+05
289	9.549926E+04
290	9.120108E+04
291	8.709636E+04
292	8.317638E+04
293	7.943282E+04
294	7.585776E+04
295	7.244360E+04
296	6.918310E+04
297	6.606934E+04
298	6.309573E+04
299	6.025596E+04
300	5.754399E+04
301	5.495409E+04
302	5.248075E+04
303	5.011872E+04
304	4.786301E+04
305	4.570882E+04
306	4.365158E+04
307	4.168694E+04
308	3.981072E+04
309	3.801894E+04
310	3.630781E+04
311	3.467369E+04
312	3.311311E+04
313	3.162278E+04
314	3.019952E+04
315	2.884032E+04
316	2.754229E+04
317	2.630268E+04
318	2.511886E+04
319	2.398833E+04
320	2.290868E+04
321	2.187762E+04
322	2.089296E+04
323	1.995262E+04
324	1.905461E+04
325	1.819701E+04
326	1.737801E+04
327	1.659587E+04
328	1.584893E+04
329	1.513561E+04
330	1.445440E+04
331	1.380384E+04
332	1.318257E+04
333	1.258925E+04
334	1.202264E+04
335	1.148154E+04
336	1.096478E+04
337	1.047129E+04
338	1.000000E+04
339	9.549926E+03
340	9.120108E+03
341	8.709636E+03
342	8.317638E+03
343	7.943282E+03
344	7.585776E+03
345	7.244360E+03
346	6.918310E+03
347	6.606934E+03
348	6.309573E+03
349	6.025596E+03
350	5.754399E+03
351	5.495409E+03
352	5.248075E+03
353	5.011872E+03
354	4.786301E+03
355	4.570882E+03
356	4.365158E+03
357	4.168694E+03
358	3.981072E+03
359	3.801894E+03
360	3.630781E+03
361	3.467369E+03
362	3.311311E+03
363	3.162278E+03
364	3.019952E+03
365	2.884032E+03
366	2.754229E+03
367	2.630268E+03
368	2.511886E+03
369	2.398833E+03
370	2.290868E+03
371	2.187762E+03
372	2.089296E+03
373	1.995262E+03
374	1.905461E+03
375	1.819701E+03
376	1.737801E+03
377	1.659587E+03
378	1.584893E+03
379	1.513561E+03
380	1.445440E+03
381	1.380384E+03
382	1.318257E+03
383	1.258925E+03
384	1.202264E+03
385	1.148154E+03
386	1.096478E+03
387	1.047129E+03
388	1.000000E+03
389	9.549926E+02
390	9.120108E+02
391	8.709636E+02
392	8.317638E+02
393	7.943282E+02
394	7.585776E+02
395	7.244360E+02
396	6.918310E+02
397	6.606934E+02
398	6.309573E+02
399	6.025596E+02
400	5.754399E+02
401	5.495409E+02
402	5.248075E+02
403	5.011872E+02
404	4.786301E+02
405	4.570882E+02
406	4.365158E+02
407	4.168694E+02
408	3.981072E+02
409	3.801894E+02
410	3.630781E+02
411	3.467369E+02
412	3.311311E+02
413	3.162278E+02
414	3.019952E+02
415	2.884032E+02
416	2.754229E+02
417	2.630268E+02
418	2.511886E+02
419	2.398833E+02
420	2.290868E+02
421	2.187762E+02
422	2.089296E+02
423	1.995262E+02
424	1.905461E+02
425	1.819701E+02
426	1.737801E+02
427	1.659587E+02
428	1.584893E+02
429	1.513561E+02
430	1.445440E+02
431	1.380384E+02
432	1.318257E+02
433	1.258925E+02
434	1.202264E+02
435	1.148154E+02
436	1.096478E+02
437	1.047129E+02
438	1.000000E+02
439	9.549926E+01
440	9.120108E+01
441	8.709636E+01
442	8.317638E+01
443	7.943282E+01
444	7.585776E+01
445	7.244360E+01
446	6.918310E+01
447	6.606934E+01
448	6.309573E+01
449	6.025596E+01
450	5.754399E+01
451	5.495409E+01
452	5.248075E+01
453	5.011872E+01
454	4.786301E+01
455	4.570882E+01
456	4.365158E+01
457	4.168694E+01
458	3.981072E+01
459	3.801894E+01
460	3.630781E+01
461	3.467369E+01
462	3.311311E+01
463	3.162278E+01
464	3.019952E+01
465	2.884032E+01
466	2.754229E+01
467	2.630268E+01
468	2.511886E+01
469	2.398833E+01
470	2.290868E+01
471	2.187762E+01
472	2.089296E+01
473	1.995262E+01
474	1.905461E+01
475	1.819701E+01
476	1.737801E+01
477	1.659587E+01
478	1.584893E+01
479	1.513561E+01
480	1.445440E+01
481	1.380384E+01
482	1.318257E+01
483	1.258925E+01
484	1.202264E+01
485	1.148154E+01
486	1.096478E+01
487	1.047129E+01
488	1.000000E+01
489	9.975000E+00
490	9.950000E+00
491	9.925000E+00
492	9.900000E+00
493	9.875000E+00
494	9.850000E+00
495	9.825000E+00
496	9.800000E+00
497	9.775000E+00
498	9.750000E+00
499	9.725000E+00
500	9.700000E+00
501	9.675000E+00
502	9.650000E+00
503	9.625000E+00
504	9.600000E+00
505	9.575000E+00
506	9.550000E+00
507	9.525000E+00
508	9.500000E+00
509	9.475000E+00
510	9.450000E+00
511	9.425000E+00
512	9.400000E+00
513	9.375000E+00
514	9.350000E+00
515	9.325000E+00
516	9.300000E+00
517	9.275000E+00
518	9.250000E+00
519	9.225000E+00
520	9.200000E+00
521	9.175000E+00
522	9.150000E+00
523	9.125000E+00
524	9.100000E+00
525	9.075000E+00
526	9.050000E+00
527	9.025000E+00
528	9.000000E+00
529	8.975000E+00
530	8.950000E+00
531	8.925000E+00
532	8.900000E+00
533	8.875000E+00
534	8.850000E+00
535	8.825000E+00
536	8.800000E+00
537	8.775000E+00
538	8.750000E+00
539	8.725000E+00
540	8.700000E+00
541	8.675000E+00
542	8.650000E+00
543	8.625000E+00
544	8.600000E+00
545	8.575000E+00
546	8.550000E+00
547	8.525000E+00
548	8.500000E+00
549	8.475000E+00
550	8.450000E+00
551	8.425000E+00
552	8.400000E+00
553	8.375000E+00
554	8.350000E+00
555	8.325000E+00
556	8.300000E+00
557	8.275000E+00
558	8.250000E+00
559	8.225000E+00
560	8.200000E+00
561	8.175000E+00
562	8.150000E+00
563	8.125000E+00
564	8.100000E+00
565	8.075000E+00
566	8.050000E+00
567	8.025000E+00
568	8.000000E+00
569	7.975000E+00
570	7.950000E+00
571	7.925000E+00
572	7.900000E+00
573	7.875000E+00
574	7.850000E+00
575	7.825000E+00
576	7.800000E+00
577	7.775000E+00
578	7.750000E+00
579	7.725000E+00
580	7.700000E+00
581	7.675000E+00
582	7.650000E+00
583	7.625000E+00
584	7.600000E+00
585	7.575000E+00
586	7.550000E+00
587	7.525000E+00
588	7.500000E+00
589	7.475000E+00
590	7.450000E+00
591	7.425000E+00
592	7.400000E+00
593	7.375000E+00
594	7.350000E+00
595	7.325000E+00
596	7.300000E+00
597	7.275000E+00
598	7.250000E+00
599	7.225000E+00
600	7.200000E+00
601	7.175000E+00
602	7.150000E+00
603	7.125000E+00
604	7.100000E+00
605	7.075000E+00
606	7.050000E+00
607	7.025000E+00
608	7.000000E+00
609	6.975000E+00
610	6.950000E+00
611	6.925000E+00
612	6.900000E+00
613	6.875000E+00
614	6.850000E+00
615	6.825000E+00
616	6.800000E+00
617	6.775000E+00
618	6.750000E+00
619	6.725000E+00
620	6.700000E+00
621	6.675000E+00
622	6.650000E+00
623	6.625000E+00
624	6.600000E+00
625	6.575000E+00
626	6.550000E+00
627	6.525000E+00
628	6.500000E+00
629	6.475000E+00
630	6.450000E+00
631	6.425000E+00
632	6.400000E+00
633	6.375000E+00
634	6.350000E+00
635	6.325000E+00
636	6.300000E+00
637	6.275000E+00
638	6.250000E+00
639	6.225000E+00
640	6.200000E+00
641	6.175000E+00
642	6.150000E+00
643	6.125000E+00
644	6.100000E+00
645	6.075000E+00
646	6.050000E+00
647	6.025000E+00
648	6.000000E+00
649	5.975000E+00
650	5.950000E+00
651	5.925000E+00
652	5.900000E+00
653	5.875000E+00
654	5.850000E+00
655	5.825000E+00
656	5.800000E+00
657	5.775000E+00
658	5.750000E+00
659	5.725000E+00
660	5.700000E+00
661	5.675000E+00
662	5.650000E+00
663	5.625000E+00
664	5.600000E+00
665	5.575000E+00
666	5.550000E+00
667	5.525000E+00
668	5.500000E+00
669	5.475000E+00
670	5.450000E+00
671	5.425000E+00
672	5.400000E+00
673	5.375000E+00
674	5.350000E+00
675	5.325000E+00
676	5.300000E+00
677	5.275000E+00
678	5.250000E+00
679	5.225000E+00
680	5.200000E+00
681	5.175000E+00
682	5.150000E+00
683	5.125000E+00
684	5.100000E+00
685	5.075000E+00
686	5.050000E+00
687	5.025000E+00
688	5.000000E+00
689	4.975000E+00
690	4.950000E+00
691	4.925000E+00
692	4.900000E+00
693	4.875000E+00
694	4.850000E+00
695	4.825000E+00
696	4.800000E+00
697	4.775000E+00
698	4.750000E+00
699	4.725000E+00
700	4.700000E+00
701	4.675000E+00
702	4.650000E+00
703	4.625000E+00
704	4.600000E+00
705	4.575000E+00
706	4.550000E+00
707	4.525000E+00
708	4.500000E+00
709	4.475000E+00
710	4.450000E+00
711	4.425000E+00
712	4.400000E+00
713	4.375000E+00
714	4.350000E+00
715	4.325000E+00
716	4.300000E+00
717	4.275000E+00
718	4.250000E+00
719	4.225000E+00
720	4.200000E+00
721	4.175000E+00
722	4.150000E+00
723	4.125000E+00
724	4.100000E+00
725	4.075000E+00
726	4.050000E+00
727	4.025000E+00
728	4.000000E+00
729	3.975000E+00
730	3.950000E+00
731	3.925000E+00
732	3.900000E+00
733	3.875000E+00
734	3.850000E+00
735	3.825000E+00
736	3.800000E+00
737	3.775000E+00
738	3.750000E+00
739	3.725000E+00
740	3.700000E+00
741	3.675000E+00
742	3.650000E+00
743	3.625000E+00
744	3.600000E+00
745	3.575000E+00
746	3.550000E+00
747	3.525000E+00
748	3.500000E+00
749	3.475000E+00
750	3.450000E+00
751	3.425000E+00
752	3.400000E+00
753	3.375000E+00
754	3.350000E+00
755	3.325000E+00
756	3.300000E+00
757	3.275000E+00
758	3.250000E+00
759	3.225000E+00
760	3.200000E+00
761	3.175000E+00
762	3.150000E+00
763	3.125000E+00
764	3.100000E+00
765	3.075000E+00
766	3.050000E+00
767	3.025000E+00
768	3.000000E+00
769	2.975000E+00
770	2.950000E+00
771	2.925000E+00
772	2.900000E+00
773	2.875000E+00
774	2.850000E+00
775	2.825000E+00
776	2.800000E+00
777	2.775000E+00
778	2.750000E+00
779	2.725000E+00
780	2.700000E+00
781	2.675000E+00
782	2.650000E+00
783	2.625000E+00
784	2.600000E+00
785	2.575000E+00
786	2.550000E+00
787	2.525000E+00
788	2.500000E+00
789	2.475000E+00
790	2.450000E+00
791	2.425000E+00
792	2.400000E+00
793	2.375000E+00
794	2.350000E+00
795	2.325000E+00
796	2.300000E+00
797	2.275000E+00
798	2.250000E+00
799	2.225000E+00
800	2.200000E+00
801	2.175000E+00
802	2.150000E+00
803	2.125000E+00
804	2.100000E+00
805	2.075000E+00
806	2.050000E+00
807	2.025000E+00
808	2.000000E+00
809	1.975000E+00
810	1.950000E+00
811	1.925000E+00
812	1.900000E+00
813	1.875000E+00
814	1.850000E+00
815	1.825000E+00
816	1.800000E+00
817	1.775000E+00
818	1.750000E+00
819	1.725000E+00
820	1.700000E+00
821	1.675000E+00
822	1.650000E+00
823	1.625000E+00
824	1.600000E+00
825	1.575000E+00
826	1.550000E+00
827	1.525000E+00
828	1.500000E+00
829	1.475000E+00
830	1.450000E+00
831	1.425000E+00
832	1.400000E+00
833	1.375000E+00
834	1.350000E+00
835	1.325000E+00
836	1.300000E+00
837	1.275000E+00
838	1.250000E+00
839	1.225000E+00
840	1.200000E+00
841	1.175000E+00
842	1.150000E+00
843	1.125000E+00
844	1.100000E+00
845	1.075000E+00
846	1.050000E+00
847	1.025000E+00
848	1.000000E+00
849	9.750000E-01
850	9.500000E-01
851	9.250000E-01
852	9.000000E-01
853	8.750000E-01
854	8.500000E-01
855	8.250000E-01
856	8.000000E-01
857	7.750000E-01
858	7.500000E-01
859	7.250000E-01
860	7.000000E-01
861	6.750000E-01
862	6.500000E-01
863	6.250000E-01
864	6.000000E-01
865	5.750000E-01
866	5.500000E-01
867	5.248075E-01
868	5.011872E-01
869	4.786301E-01
870	4.570882E-01
871	4.365158E-01
872	4.168694E-01
873	3.981072E-01
874	3.801894E-01
875	3.630781E-01
876	3.467369E-01
877	3.311311E-01
878	3.162278E-01
879	3.019952E-01
880	2.884032E-01
881	2.754229E-01
882	2.630268E-01
883	2.511886E-01
884	2.398833E-01
885	2.290868E-01
886	2.187762E-01
887	2.089296E-01
888	1.995262E-01
889	1.905461E-01
890	1.819701E-01
891	1.737801E-01
892	1.659587E-01
893	1.584893E-01
894	1.513561E-01
895	1.445440E-01
896	1.380384E-01
897	1.318257E-01
898	1.258925E-01
899	1.202264E-01
900	1.148154E-01
901	1.096478E-01
902	1.047129E-01
903	1.000000E-01
904	9.549926E-02
905	9.120108E-02
906	8.709636E-02
907	8.317638E-02
908	7.943282E-02
909	7.585776E-02
910	7.244360E-02
911	6.918310E-02
912	6.606934E-02
913	6.309573E-02
914	6.025596E-02
915	5.754399E-02
916	5.495409E-02
917	5.248075E-02
918	5.011872E-02
919	4.786301E-02
